,ONS LA Code,variable,value,year,quarter,PCP
4621,E10000034,2017 Q1,915.0,2017,Q1,0.0
4622,E07000234,2017 Q1,192.0,2017,Q1,0.0
4623,E07000235,2017 Q1,128.0,2017,Q1,0.0
4624,E07000236,2017 Q1,78.0,2017,Q1,0.0
4625,E07000238,2017 Q1,319.0,2017,Q1,0.0
4626,E07000239,2017 Q1,108.0,2017,Q1,0.0
4627,E06000055,2017 Q1,1371.0,2017,Q1,0.0
4628,E06000032,2017 Q1,152.0,2017,Q1,0.0
4629,E06000031,2017 Q1,6912.0,2017,Q1,0.0
4630,E06000033,2017 Q1,125.0,2017,Q1,0.0
4631,E10000003,2017 Q1,1359.0,2017,Q1,0.0
4632,E07000008,2017 Q1,152.0,2017,Q1,0.0
4633,E07000009,2017 Q1,124.0,2017,Q1,0.0
4634,E07000010,2017 Q1,65.0,2017,Q1,0.0
4635,E07000012,2017 Q1,336.0,2017,Q1,0.0
4636,E10000012,2017 Q1,1476.0,2017,Q1,0.0
4637,E07000066,2017 Q1,180.0,2017,Q1,0.0
4638,E07000067,2017 Q1,125.0,2017,Q1,0.0
4639,E07000068,2017 Q1,141.0,2017,Q1,0.0
4640,E07000070,2017 Q1,162.0,2017,Q1,0.0
4641,E07000071,2017 Q1,152.0,2017,Q1,0.0
4642,E07000072,2017 Q1,195.0,2017,Q1,0.0
4643,E07000073,2017 Q1,39.0,2017,Q1,0.0
4644,E07000074,2017 Q1,77.0,2017,Q1,0.0
4645,E07000075,2017 Q1,71.0,2017,Q1,0.0
4646,E07000077,2017 Q1,148.0,2017,Q1,0.0
4647,E10000015,2017 Q1,2409.0,2017,Q1,0.0
4648,E07000096,2017 Q1,236.0,2017,Q1,0.0
4649,E07000242,2017 Q1,228.0,2017,Q1,0.0
4650,E07000099,2017 Q1,204.0,2017,Q1,0.0
4651,E07000240,2017 Q1,285.0,2017,Q1,0.0
4652,E07000243,2017 Q1,53.0,2017,Q1,0.0
4653,E07000102,2017 Q1,176.0,2017,Q1,0.0
4654,E07000241,2017 Q1,158.0,2017,Q1,0.0
4655,E10000020,2017 Q1,762.0,2017,Q1,0.0
4656,E07000143,2017 Q1,100.0,2017,Q1,0.0
4657,E07000145,2017 Q1,45.0,2017,Q1,0.0
4658,E07000146,2017 Q1,105.0,2017,Q1,0.0
4659,E07000149,2017 Q1,156.0,2017,Q1,0.0
4660,E07000200,2017 Q1,121.0,2017,Q1,0.0
4661,E07000201,2017 Q1,48.0,2017,Q1,0.0
4662,E07000202,2017 Q1,97.0,2017,Q1,0.0
4663,E07000204,2017 Q1,114.0,2017,Q1,0.0
4664,E07000206,2017 Q1,109.0,2017,Q1,0.0
4665,E09000007,2017 Q1,599.0,2017,Q1,0.0
4666,E09000001,2017 Q1,121.0,2017,Q1,0.0
4667,E09000012,2017 Q1,196.0,2017,Q1,0.0
4668,E09000013,2017 Q1,402.0,2017,Q1,0.0
4669,E09000020,2017 Q1,578.0,2017,Q1,0.0
4670,E09000023,2017 Q1,177.0,2017,Q1,0.0
4671,E09000025,2017 Q1,173.0,2017,Q1,0.0
4672,E09000032,2017 Q1,348.0,2017,Q1,0.0
4673,E09000033,2017 Q1,995.0,2017,Q1,0.0
4674,E12000007,2017 Q1,7233.0,2017,Q1,0.0
4675,E09000004,2017 Q1,171.0,2017,Q1,0.0
4676,E09000006,2017 Q1,430.0,2017,Q1,0.0
4677,E09000008,2017 Q1,332.0,2017,Q1,0.0
4678,E09000009,2017 Q1,502.0,2017,Q1,0.0
4679,E09000010,2017 Q1,264.0,2017,Q1,0.0
4680,E09000011,2017 Q1,204.0,2017,Q1,0.0
4681,E09000015,2017 Q1,304.0,2017,Q1,0.0
4682,E09000016,2017 Q1,265.0,2017,Q1,0.0
4683,E09000024,2017 Q1,505.0,2017,Q1,0.0
4684,E09000026,2017 Q1,277.0,2017,Q1,0.0
4685,E09000027,2017 Q1,339.0,2017,Q1,0.0
4686,E09000029,2017 Q1,184.0,2017,Q1,0.0
4687,E09000031,2017 Q1,131.0,2017,Q1,0.0
4688,E12000008,2017 Q1,20422.0,2017,Q1,0.0
4689,E06000036,2017 Q1,148.0,2017,Q1,0.0
4690,E06000046,2017 Q1,132.0,2017,Q1,0.0
4691,E06000044,2017 Q1,913.0,2017,Q1,0.0
4692,E06000038,2017 Q1,126.0,2017,Q1,0.0
4693,E06000045,2017 Q1,122.0,2017,Q1,0.0
4694,E06000037,2017 Q1,1409.0,2017,Q1,0.0
4695,E06000040,2017 Q1,349.0,2017,Q1,0.0
4696,E06000041,2017 Q1,270.0,2017,Q1,0.0
4697,E10000002,2017 Q1,1150.0,2017,Q1,0.0
4698,E07000004,2017 Q1,324.0,2017,Q1,0.0
4699,E07000006,2017 Q1,171.0,2017,Q1,0.0
4700,E07000061,2017 Q1,60.0,2017,Q1,0.0
4701,E07000062,2017 Q1,82.0,2017,Q1,0.0
4702,E07000063,2017 Q1,146.0,2017,Q1,0.0
4703,E07000065,2017 Q1,273.0,2017,Q1,0.0
4704,E10000014,2017 Q1,2159.0,2017,Q1,0.0
4705,E07000084,2017 Q1,221.0,2017,Q1,0.0
4706,E07000086,2017 Q1,179.0,2017,Q1,0.0
4707,E07000087,2017 Q1,167.0,2017,Q1,0.0
4708,E07000089,2017 Q1,162.0,2017,Q1,0.0
4709,E07000090,2017 Q1,112.0,2017,Q1,0.0
4710,E07000091,2017 Q1,234.0,2017,Q1,0.0
4711,E07000092,2017 Q1,376.0,2017,Q1,0.0
4712,E07000093,2017 Q1,223.0,2017,Q1,0.0
4713,E07000094,2017 Q1,223.0,2017,Q1,0.0
4714,E10000016,2017 Q1,1794.0,2017,Q1,0.0
4715,E07000108,2017 Q1,80.0,2017,Q1,0.0
4716,E07000109,2017 Q1,87.0,2017,Q1,0.0
4717,E07000111,2017 Q1,251.0,2017,Q1,0.0
4718,E07000112,2017 Q1,113.0,2017,Q1,0.0
4719,E07000113,2017 Q1,107.0,2017,Q1,0.0
4720,E07000114,2017 Q1,117.0,2017,Q1,0.0
4721,E07000115,2017 Q1,222.0,2017,Q1,0.0
4722,E07000116,2017 Q1,217.0,2017,Q1,0.0
4723,E07000179,2017 Q1,276.0,2017,Q1,0.0
4724,E07000180,2017 Q1,198.0,2017,Q1,0.0
4725,E10000030,2017 Q1,2332.0,2017,Q1,0.0
4726,E07000207,2017 Q1,461.0,2017,Q1,0.0
4727,E07000210,2017 Q1,159.0,2017,Q1,0.0
4728,E07000211,2017 Q1,317.0,2017,Q1,0.0
4729,E07000212,2017 Q1,147.0,2017,Q1,0.0
4730,E07000214,2017 Q1,175.0,2017,Q1,0.0
4731,E07000215,2017 Q1,155.0,2017,Q1,0.0
4732,E10000032,2017 Q1,1042.0,2017,Q1,0.0
4733,E07000224,2017 Q1,150.0,2017,Q1,0.0
4734,E07000225,2017 Q1,161.0,2017,Q1,0.0
4735,E07000227,2017 Q1,219.0,2017,Q1,0.0
4736,E07000229,2017 Q1,98.0,2017,Q1,0.0
4737,E12000009,2017 Q1,10716.0,2017,Q1,0.0
4738,E06000023,2017 Q1,832.0,2017,Q1,0.0
4739,E06000026,2017 Q1,83.0,2017,Q1,0.0
4740,E06000025,2017 Q1,413.0,2017,Q1,0.0
4741,E06000030,2017 Q1,2699.0,2017,Q1,0.0
4742,E06000054,2017 Q1,795.0,2017,Q1,0.0
4743,E10000008,2017 Q1,1041.0,2017,Q1,0.0
4744,E07000040,2017 Q1,170.0,2017,Q1,0.0
4745,E07000044,2017 Q1,127.0,2017,Q1,0.0
4746,E07000046,2017 Q1,76.0,2017,Q1,0.0
4747,E07000047,2017 Q1,53.0,2017,Q1,0.0
4748,E07000049,2017 Q1,175.0,2017,Q1,0.0
4749,E07000051,2017 Q1,50.0,2017,Q1,0.0
4750,E07000052,2017 Q1,147.0,2017,Q1,0.0
4751,E07000053,2017 Q1,39.0,2017,Q1,0.0
4752,E07000080,2017 Q1,93.0,2017,Q1,0.0
4753,E07000081,2017 Q1,1000.0,2017,Q1,0.0
4754,E10000027,2017 Q1,577.0,2017,Q1,0.0
4755,E07000187,2017 Q1,104.0,2017,Q1,0.0
4756,E07000188,2017 Q1,105.0,2017,Q1,0.0
4757,E07000189,2017 Q1,190.0,2017,Q1,0.0
4758,E07000191,2017 Q1,35.0,2017,Q1,0.0
4759,W06000005,2017 Q1,117.0,2017,Q1,0.0
4760,W06000006,2017 Q1,72.0,2017,Q1,0.0
4761,W06000023,2017 Q1,113.0,2017,Q1,0.0
4762,W06000008,2017 Q1,39.0,2017,Q1,0.0
4763,W06000009,2017 Q1,104.0,2017,Q1,0.0
4764,W06000012,2017 Q1,65.0,2017,Q1,0.0
4765,W06000015,2017 Q1,253.0,2017,Q1,0.0
4766,W06000016,2017 Q1,101.0,2017,Q1,0.0
4767,W06000024,2017 Q1,9.0,2017,Q1,0.0
4768,W06000018,2017 Q1,76.0,2017,Q1,0.0
4769,W06000019,2017 Q1,14.0,2017,Q1,0.0
4770,W06000020,2017 Q1,46.0,2017,Q1,0.0
4771,S12000033,2017 Q1,249.0,2017,Q1,0.0
4772,S12000005,2017 Q1,46.0,2017,Q1,0.0
4773,S12000006,2017 Q1,92.0,2017,Q1,0.0
4774,S12000042,2017 Q1,235.0,2017,Q1,0.0
4775,S12000010,2017 Q1,109.0,2017,Q1,0.0
4776,S12000011,2017 Q1,113.0,2017,Q1,0.0
4777,S12000014,2017 Q1,101.0,2017,Q1,0.0
4778,S12000047,2017 Q1,370.0,2017,Q1,0.0
4779,S12000017,2017 Q1,155.0,2017,Q1,0.0
4780,S12000018,2017 Q1,33.0,2017,Q1,0.0
4781,S12000019,2017 Q1,95.0,2017,Q1,0.0
4782,S12000044,2017 Q1,205.0,2017,Q1,0.0
4783,S12000023,2017 Q1,121.0,2017,Q1,0.0
4784,S12000048,2017 Q1,180.0,2017,Q1,0.0
4785,S12000027,2017 Q1,32.0,2017,Q1,0.0
4786,S12000029,2017 Q1,263.0,2017,Q1,0.0
4787,S12000030,2017 Q1,404.0,2017,Q1,0.0
4788,S12000040,2017 Q1,137.0,2017,Q1,0.0
4789,N09000011,2017 Q1,114.0,2017,Q1,0.0
4790,N09000002,2017 Q1,133.0,2017,Q1,0.0
4791,N09000005,2017 Q1,59.0,2017,Q1,0.0
4792,N09000006,2017 Q1,52.0,2017,Q1,0.0
4793,N09000007,2017 Q1,127.0,2017,Q1,0.0
4794,N09000008,2017 Q1,82.0,2017,Q1,0.0
4795,,2017 Q1,,2017,Q1,0.0
4796,,2017 Q1,,2017,Q1,0.0
4797,,2017 Q1,,2017,Q1,0.0
4798,,2017 Q1,,2017,Q1,0.0
4799,,2017 Q1,,2017,Q1,0.0
4800,K02000001,2016 Q4,93590.0,2016,Q4,0.0
4801,K03000001,2016 Q4,92217.0,2016,Q4,0.0
4802,E92000001,2016 Q4,83947.0,2016,Q4,0.0
4803,E12000001,2016 Q4,2361.0,2016,Q4,0.0
4804,E06000047,2016 Q4,535.0,2016,Q4,0.0
4805,E06000005,2016 Q4,105.0,2016,Q4,0.0
4806,E06000001,2016 Q4,39.0,2016,Q4,0.0
4807,E06000002,2016 Q4,46.0,2016,Q4,0.0
4808,E06000057,2016 Q4,413.0,2016,Q4,0.0
4809,E06000003,2016 Q4,38.0,2016,Q4,0.0
4810,E06000004,2016 Q4,121.0,2016,Q4,0.0
4811,E11000007,2016 Q4,1058.0,2016,Q4,0.0
4812,E08000037,2016 Q4,194.0,2016,Q4,0.0
4813,E08000021,2016 Q4,215.0,2016,Q4,0.0
4814,E08000022,2016 Q4,156.0,2016,Q4,0.0
4815,E08000023,2016 Q4,211.0,2016,Q4,0.0
4816,E08000024,2016 Q4,282.0,2016,Q4,0.0
4817,E12000002,2016 Q4,5602.0,2016,Q4,0.0
4818,E06000008,2016 Q4,80.0,2016,Q4,0.0
4819,E06000009,2016 Q4,128.0,2016,Q4,0.0
4820,E06000049,2016 Q4,602.0,2016,Q4,0.0
4821,E06000050,2016 Q4,380.0,2016,Q4,0.0
4822,E06000006,2016 Q4,115.0,2016,Q4,0.0
4823,E06000007,2016 Q4,207.0,2016,Q4,0.0
4824,E10000006,2016 Q4,389.0,2016,Q4,0.0
4825,E07000026,2016 Q4,66.0,2016,Q4,0.0
4826,E07000027,2016 Q4,27.0,2016,Q4,0.0
4827,E07000028,2016 Q4,107.0,2016,Q4,0.0
4828,E07000029,2016 Q4,53.0,2016,Q4,0.0
4829,E07000030,2016 Q4,39.0,2016,Q4,0.0
4830,E07000031,2016 Q4,97.0,2016,Q4,0.0
4831,E11000001,2016 Q4,1857.0,2016,Q4,0.0
4832,E08000001,2016 Q4,167.0,2016,Q4,0.0
4833,E08000002,2016 Q4,195.0,2016,Q4,0.0
4834,E08000003,2016 Q4,245.0,2016,Q4,0.0
4835,E08000004,2016 Q4,147.0,2016,Q4,0.0
4836,E08000005,2016 Q4,123.0,2016,Q4,0.0
4837,E08000006,2016 Q4,250.0,2016,Q4,0.0
4838,E08000007,2016 Q4,229.0,2016,Q4,0.0
4839,E08000008,2016 Q4,99.0,2016,Q4,0.0
4840,E08000009,2016 Q4,218.0,2016,Q4,0.0
4841,E08000010,2016 Q4,184.0,2016,Q4,0.0
4842,E10000017,2016 Q4,1016.0,2016,Q4,0.0
4843,E07000117,2016 Q4,45.0,2016,Q4,0.0
4844,E07000118,2016 Q4,133.0,2016,Q4,0.0
4845,E07000119,2016 Q4,77.0,2016,Q4,0.0
4846,E07000120,2016 Q4,37.0,2016,Q4,0.0
4847,E07000121,2016 Q4,103.0,2016,Q4,0.0
4848,E07000122,2016 Q4,63.0,2016,Q4,0.0
4849,E07000123,2016 Q4,104.0,2016,Q4,0.0
4850,E07000124,2016 Q4,65.0,2016,Q4,0.0
4851,E07000125,2016 Q4,46.0,2016,Q4,0.0
4852,E07000126,2016 Q4,158.0,2016,Q4,0.0
4853,E07000127,2016 Q4,86.0,2016,Q4,0.0
4854,E07000128,2016 Q4,99.0,2016,Q4,0.0
4855,E08000011,2016 Q4,62.0,2016,Q4,0.0
4856,E08000012,2016 Q4,203.0,2016,Q4,0.0
4857,E08000014,2016 Q4,263.0,2016,Q4,0.0
4858,E08000013,2016 Q4,78.0,2016,Q4,0.0
4859,E08000015,2016 Q4,220.0,2016,Q4,0.0
4860,E12000003,2016 Q4,5781.0,2016,Q4,0.0
4861,E06000011,2016 Q4,240.0,2016,Q4,0.0
4862,E06000010,2016 Q4,113.0,2016,Q4,0.0
4863,E06000012,2016 Q4,71.0,2016,Q4,0.0
4864,E06000013,2016 Q4,104.0,2016,Q4,0.0
4865,E06000014,2016 Q4,247.0,2016,Q4,0.0
4866,E10000023,2016 Q4,528.0,2016,Q4,0.0
4867,E07000163,2016 Q4,50.0,2016,Q4,0.0
4868,E07000164,2016 Q4,81.0,2016,Q4,0.0
4869,E07000165,2016 Q4,191.0,2016,Q4,0.0
4870,E07000166,2016 Q4,40.0,2016,Q4,0.0
4871,E07000167,2016 Q4,49.0,2016,Q4,0.0
4872,E07000168,2016 Q4,55.0,2016,Q4,0.0
4873,E07000169,2016 Q4,62.0,2016,Q4,0.0
4874,E11000003,2016 Q4,1440.0,2016,Q4,0.0
4875,E08000016,2016 Q4,140.0,2016,Q4,0.0
4876,E08000017,2016 Q4,679.0,2016,Q4,0.0
4877,E08000018,2016 Q4,141.0,2016,Q4,0.0
4878,E08000019,2016 Q4,480.0,2016,Q4,0.0
4879,E11000006,2016 Q4,3036.0,2016,Q4,0.0
4880,E08000032,2016 Q4,281.0,2016,Q4,0.0
4881,E08000033,2016 Q4,158.0,2016,Q4,0.0
4882,E08000034,2016 Q4,264.0,2016,Q4,0.0
4883,E08000035,2016 Q4,2081.0,2016,Q4,0.0
4884,E08000036,2016 Q4,252.0,2016,Q4,0.0
4885,E06000015,2016 Q4,442.0,2016,Q4,0.0
4886,E06000016,2016 Q4,265.0,2016,Q4,0.0
4887,E06000018,2016 Q4,278.0,2016,Q4,0.0
4888,E06000017,2016 Q4,52.0,2016,Q4,0.0
4889,E10000007,2016 Q4,765.0,2016,Q4,0.0
4890,E07000032,2016 Q4,100.0,2016,Q4,0.0
4891,E07000033,2016 Q4,41.0,2016,Q4,0.0
4892,E07000034,2016 Q4,187.0,2016,Q4,0.0
4893,E07000035,2016 Q4,83.0,2016,Q4,0.0
4894,E07000036,2016 Q4,133.0,2016,Q4,0.0
4895,E07000037,2016 Q4,70.0,2016,Q4,0.0
4896,E07000038,2016 Q4,65.0,2016,Q4,0.0
4897,E07000039,2016 Q4,86.0,2016,Q4,0.0
4898,E10000018,2016 Q4,705.0,2016,Q4,0.0
4899,E07000129,2016 Q4,98.0,2016,Q4,0.0
4900,E07000130,2016 Q4,148.0,2016,Q4,0.0
4901,E07000131,2016 Q4,126.0,2016,Q4,0.0
4902,E07000132,2016 Q4,118.0,2016,Q4,0.0
4903,E07000133,2016 Q4,51.0,2016,Q4,0.0
4904,E07000134,2016 Q4,109.0,2016,Q4,0.0
4905,E07000135,2016 Q4,50.0,2016,Q4,0.0
4906,E07000136,2016 Q4,46.0,2016,Q4,0.0
4907,E07000138,2016 Q4,56.0,2016,Q4,0.0
4908,E07000139,2016 Q4,117.0,2016,Q4,0.0
4909,E07000140,2016 Q4,68.0,2016,Q4,0.0
4910,E07000141,2016 Q4,121.0,2016,Q4,0.0
4911,E07000142,2016 Q4,73.0,2016,Q4,0.0
4912,E07000150,2016 Q4,63.0,2016,Q4,0.0
4913,E07000152,2016 Q4,78.0,2016,Q4,0.0
4914,E07000153,2016 Q4,281.0,2016,Q4,0.0
4915,E07000155,2016 Q4,300.0,2016,Q4,0.0
4916,E07000156,2016 Q4,56.0,2016,Q4,0.0
4917,E10000024,2016 Q4,689.0,2016,Q4,0.0
4918,E07000170,2016 Q4,89.0,2016,Q4,0.0
4919,E07000171,2016 Q4,85.0,2016,Q4,0.0
4920,E07000172,2016 Q4,92.0,2016,Q4,0.0
4921,E07000173,2016 Q4,101.0,2016,Q4,0.0
4922,E07000174,2016 Q4,78.0,2016,Q4,0.0
4923,E07000175,2016 Q4,116.0,2016,Q4,0.0
4924,E07000176,2016 Q4,127.0,2016,Q4,0.0
4925,E06000051,2016 Q4,303.0,2016,Q4,0.0
4926,E10000028,2016 Q4,865.0,2016,Q4,0.0
4927,E07000192,2016 Q4,153.0,2016,Q4,0.0
4928,E07000195,2016 Q4,82.0,2016,Q4,0.0
4929,E07000196,2016 Q4,93.0,2016,Q4,0.0
4930,E07000197,2016 Q4,149.0,2016,Q4,0.0
4931,E07000218,2016 Q4,98.0,2016,Q4,0.0
4932,E07000219,2016 Q4,79.0,2016,Q4,0.0
4933,E07000221,2016 Q4,201.0,2016,Q4,0.0
4934,E07000222,2016 Q4,164.0,2016,Q4,0.0
4935,E11000005,2016 Q4,10011.0,2016,Q4,0.0
4936,E08000026,2016 Q4,238.0,2016,Q4,0.0
4937,E08000027,2016 Q4,277.0,2016,Q4,0.0
4938,E08000028,2016 Q4,147.0,2016,Q4,0.0
4939,E08000029,2016 Q4,635.0,2016,Q4,0.0
4940,E08000031,2016 Q4,109.0,2016,Q4,0.0
4941,E10000034,2016 Q4,770.0,2016,Q4,0.0
4942,E07000234,2016 Q4,152.0,2016,Q4,0.0
4943,E07000235,2016 Q4,115.0,2016,Q4,0.0
4944,E07000236,2016 Q4,71.0,2016,Q4,0.0
4945,E07000238,2016 Q4,266.0,2016,Q4,0.0
4946,E07000239,2016 Q4,91.0,2016,Q4,0.0
4947,E06000055,2016 Q4,1154.0,2016,Q4,0.0
4948,E06000032,2016 Q4,130.0,2016,Q4,0.0
4949,E06000031,2016 Q4,6157.0,2016,Q4,0.0
4950,E06000033,2016 Q4,108.0,2016,Q4,0.0
4951,E10000003,2016 Q4,1202.0,2016,Q4,0.0
4952,E07000008,2016 Q4,130.0,2016,Q4,0.0
4953,E07000009,2016 Q4,106.0,2016,Q4,0.0
4954,E07000010,2016 Q4,62.0,2016,Q4,0.0
4955,E07000012,2016 Q4,287.0,2016,Q4,0.0
4956,E10000012,2016 Q4,1321.0,2016,Q4,0.0
4957,E07000066,2016 Q4,162.0,2016,Q4,0.0
4958,E07000067,2016 Q4,114.0,2016,Q4,0.0
4959,E07000068,2016 Q4,129.0,2016,Q4,0.0
4960,E07000070,2016 Q4,149.0,2016,Q4,0.0
4961,E07000071,2016 Q4,137.0,2016,Q4,0.0
4962,E07000072,2016 Q4,175.0,2016,Q4,0.0
4963,E07000073,2016 Q4,35.0,2016,Q4,0.0
4964,E07000074,2016 Q4,67.0,2016,Q4,0.0
4965,E07000075,2016 Q4,67.0,2016,Q4,0.0
4966,E07000077,2016 Q4,122.0,2016,Q4,0.0
4967,E10000015,2016 Q4,2108.0,2016,Q4,0.0
4968,E07000096,2016 Q4,215.0,2016,Q4,0.0
4969,E07000242,2016 Q4,198.0,2016,Q4,0.0
4970,E07000099,2016 Q4,183.0,2016,Q4,0.0
4971,E07000240,2016 Q4,234.0,2016,Q4,0.0
4972,E07000243,2016 Q4,46.0,2016,Q4,0.0
4973,E07000102,2016 Q4,155.0,2016,Q4,0.0
4974,E07000241,2016 Q4,140.0,2016,Q4,0.0
4975,E10000020,2016 Q4,642.0,2016,Q4,0.0
4976,E07000143,2016 Q4,84.0,2016,Q4,0.0
4977,E07000145,2016 Q4,39.0,2016,Q4,0.0
4978,E07000146,2016 Q4,89.0,2016,Q4,0.0
4979,E07000149,2016 Q4,130.0,2016,Q4,0.0
4980,E07000200,2016 Q4,104.0,2016,Q4,0.0
4981,E07000201,2016 Q4,41.0,2016,Q4,0.0
4982,E07000202,2016 Q4,92.0,2016,Q4,0.0
4983,E07000204,2016 Q4,105.0,2016,Q4,0.0
4984,E07000206,2016 Q4,106.0,2016,Q4,0.0
4985,E09000007,2016 Q4,547.0,2016,Q4,0.0
4986,E09000001,2016 Q4,110.0,2016,Q4,0.0
4987,E09000012,2016 Q4,160.0,2016,Q4,0.0
4988,E09000013,2016 Q4,301.0,2016,Q4,0.0
4989,E09000020,2016 Q4,462.0,2016,Q4,0.0
4990,E09000023,2016 Q4,140.0,2016,Q4,0.0
4991,E09000025,2016 Q4,144.0,2016,Q4,0.0
4992,E09000032,2016 Q4,296.0,2016,Q4,0.0
4993,E09000033,2016 Q4,904.0,2016,Q4,0.0
4994,E12000007,2016 Q4,6100.0,2016,Q4,0.0
4995,E09000004,2016 Q4,131.0,2016,Q4,0.0
4996,E09000006,2016 Q4,370.0,2016,Q4,0.0
4997,E09000008,2016 Q4,263.0,2016,Q4,0.0
4998,E09000009,2016 Q4,431.0,2016,Q4,0.0
4999,E09000010,2016 Q4,224.0,2016,Q4,0.0
5000,E09000011,2016 Q4,170.0,2016,Q4,0.0
5001,E09000015,2016 Q4,240.0,2016,Q4,0.0
5002,E09000016,2016 Q4,236.0,2016,Q4,0.0
5003,E09000024,2016 Q4,404.0,2016,Q4,0.0
5004,E09000026,2016 Q4,227.0,2016,Q4,0.0
5005,E09000027,2016 Q4,271.0,2016,Q4,0.0
5006,E09000029,2016 Q4,157.0,2016,Q4,0.0
5007,E09000031,2016 Q4,141.0,2016,Q4,0.0
5008,E12000008,2016 Q4,18673.0,2016,Q4,0.0
5009,E06000036,2016 Q4,132.0,2016,Q4,0.0
5010,E06000046,2016 Q4,119.0,2016,Q4,0.0
5011,E06000044,2016 Q4,762.0,2016,Q4,0.0
5012,E06000038,2016 Q4,109.0,2016,Q4,0.0
5013,E06000045,2016 Q4,102.0,2016,Q4,0.0
5014,E06000037,2016 Q4,2019.0,2016,Q4,0.0
5015,E06000040,2016 Q4,285.0,2016,Q4,0.0
5016,E06000041,2016 Q4,231.0,2016,Q4,0.0
5017,E10000002,2016 Q4,1002.0,2016,Q4,0.0
5018,E07000004,2016 Q4,271.0,2016,Q4,0.0
5019,E07000006,2016 Q4,155.0,2016,Q4,0.0
5020,E07000061,2016 Q4,49.0,2016,Q4,0.0
5021,E07000062,2016 Q4,73.0,2016,Q4,0.0
5022,E07000063,2016 Q4,122.0,2016,Q4,0.0
5023,E07000065,2016 Q4,240.0,2016,Q4,0.0
5024,E10000014,2016 Q4,1916.0,2016,Q4,0.0
5025,E07000084,2016 Q4,206.0,2016,Q4,0.0
5026,E07000086,2016 Q4,162.0,2016,Q4,0.0
5027,E07000087,2016 Q4,150.0,2016,Q4,0.0
5028,E07000089,2016 Q4,138.0,2016,Q4,0.0
5029,E07000090,2016 Q4,101.0,2016,Q4,0.0
5030,E07000091,2016 Q4,198.0,2016,Q4,0.0
5031,E07000092,2016 Q4,358.0,2016,Q4,0.0
5032,E07000093,2016 Q4,181.0,2016,Q4,0.0
5033,E07000094,2016 Q4,192.0,2016,Q4,0.0
5034,E10000016,2016 Q4,1579.0,2016,Q4,0.0
5035,E07000108,2016 Q4,68.0,2016,Q4,0.0
5036,E07000109,2016 Q4,68.0,2016,Q4,0.0
5037,E07000111,2016 Q4,229.0,2016,Q4,0.0
5038,E07000112,2016 Q4,101.0,2016,Q4,0.0
5039,E07000113,2016 Q4,99.0,2016,Q4,0.0
5040,E07000114,2016 Q4,105.0,2016,Q4,0.0
5041,E07000115,2016 Q4,175.0,2016,Q4,0.0
5042,E07000116,2016 Q4,182.0,2016,Q4,0.0
5043,E07000179,2016 Q4,237.0,2016,Q4,0.0
5044,E07000180,2016 Q4,180.0,2016,Q4,0.0
5045,E10000030,2016 Q4,2026.0,2016,Q4,0.0
5046,E07000207,2016 Q4,412.0,2016,Q4,0.0
5047,E07000210,2016 Q4,144.0,2016,Q4,0.0
5048,E07000211,2016 Q4,264.0,2016,Q4,0.0
5049,E07000212,2016 Q4,125.0,2016,Q4,0.0
5050,E07000214,2016 Q4,156.0,2016,Q4,0.0
5051,E07000215,2016 Q4,132.0,2016,Q4,0.0
5052,E10000032,2016 Q4,905.0,2016,Q4,0.0
5053,E07000224,2016 Q4,129.0,2016,Q4,0.0
5054,E07000225,2016 Q4,137.0,2016,Q4,0.0
5055,E07000227,2016 Q4,184.0,2016,Q4,0.0
5056,E07000229,2016 Q4,85.0,2016,Q4,0.0
5057,E12000009,2016 Q4,9043.0,2016,Q4,0.0
5058,E06000023,2016 Q4,707.0,2016,Q4,0.0
5059,E06000026,2016 Q4,74.0,2016,Q4,0.0
5060,E06000025,2016 Q4,356.0,2016,Q4,0.0
5061,E06000030,2016 Q4,2430.0,2016,Q4,0.0
5062,E06000054,2016 Q4,695.0,2016,Q4,0.0
5063,E10000008,2016 Q4,854.0,2016,Q4,0.0
5064,E07000040,2016 Q4,157.0,2016,Q4,0.0
5065,E07000044,2016 Q4,110.0,2016,Q4,0.0
5066,E07000046,2016 Q4,70.0,2016,Q4,0.0
5067,E07000047,2016 Q4,46.0,2016,Q4,0.0
5068,E07000049,2016 Q4,161.0,2016,Q4,0.0
5069,E07000051,2016 Q4,46.0,2016,Q4,0.0
5070,E07000052,2016 Q4,134.0,2016,Q4,0.0
5071,E07000053,2016 Q4,33.0,2016,Q4,0.0
5072,E07000080,2016 Q4,73.0,2016,Q4,0.0
5073,E07000081,2016 Q4,277.0,2016,Q4,0.0
5074,E10000027,2016 Q4,499.0,2016,Q4,0.0
5075,E07000187,2016 Q4,90.0,2016,Q4,0.0
5076,E07000188,2016 Q4,92.0,2016,Q4,0.0
5077,E07000189,2016 Q4,173.0,2016,Q4,0.0
5078,E07000191,2016 Q4,27.0,2016,Q4,0.0
5079,W06000005,2016 Q4,95.0,2016,Q4,0.0
5080,W06000006,2016 Q4,61.0,2016,Q4,0.0
5081,W06000023,2016 Q4,100.0,2016,Q4,0.0
5082,W06000008,2016 Q4,33.0,2016,Q4,0.0
5083,W06000009,2016 Q4,96.0,2016,Q4,0.0
5084,W06000012,2016 Q4,63.0,2016,Q4,0.0
5085,W06000015,2016 Q4,220.0,2016,Q4,0.0
